id,game_id,review_count
3572501,119295,0.000452756613183
3571880,2358,0.000451225958535
3572759,279634,0.000449405720575
3572781,153700,0.000448957555926
3571950,135842,0.000448481811913
3574547,27150,0.000447509639367
3573437,138933,0.000447192476692
3572523,18918,0.000446061722808
3572055,34894,0.000442228191346
3572121,228525,0.000442179927461
3572135,137989,0.000441490443385
3572904,28204,0.000436098677913
3572806,121752,0.000435402298996
3573132,27316,0.000434664551035
3572083,979,0.000434092279252
3572281,11118,0.000432871892438
3572676,19541,0.000432416832948
3572887,36646,0.000428148926519
3571941,122,0.000426749273846
3571898,15563,0.000422681317799
3572198,6801,0.000422426208691
3573273,217590,0.00042105413538
3572374,4754,0.00041942005812
3571799,114285,0.000418330673281
3572360,103616,0.000418082459014
3572842,102058,0.000416917230925
3573190,2132,0.000416303590098
3573137,228535,0.000416193272646
3572258,11177,0.000415552052456
3573117,125764,0.000409429433863
3572113,23193,0.000409195009277
3572326,275070,0.000408988164054
3572014,9591,0.000407940148259
3572639,18366,0.000407864305011
3572160,5973,0.000405968223803
3572474,27270,0.00040467199374
3572155,103629,0.000401783055463
3572301,34293,0.000401714107055
3571864,559,0.000400714355145
3572201,545,0.000397508254193
3572232,18166,0.000396887718525
3573007,111474,0.000396349920946
3572490,7344,0.000395846597571
3572843,28168,0.000395198482539
3572194,1331,0.000394964057954
3572536,2003,0.000394819266298
3571851,1902,0.000394157361585
3572170,152087,0.000393585089802
3572719,960,0.000393529931076
3573354,2033,0.000391551111779
3571927,103224,0.000391233949104
3572818,191692,0.000390703046365
3573441,11492,0.000389613661526
3572583,2031,0.000389344762736
3572269,1318,0.000388965546495
3573508,140839,0.000388372590189
3573100,134101,0.000388062322355
3572277,7292,0.000387848582292
3572899,28175,0.000386317927644
3572016,334647,0.000385290596371
3572386,530,0.000384049525034
3572960,7601,0.000383794415926
3573263,14390,0.000382663662042
3572307,40,0.000379195557141
3573182,152127,0.000379071450007
3572661,1377,0.000378588811154
3573150,127842,0.000378533652428
3572462,1082,0.000377285686251
3573113,114009,0.000377009892621
3572458,127,0.000376775468035
3572588,102868,0.000375968771667
3573343,143574,0.000374500170585
3572435,54996,0.000372018027913
3572299,105322,0.000371038960525
3574151,23181,0.000370280528042
3572729,55034,0.00037017021059
3572079,142,0.000367405379446
3572371,265111,0.000366378048173
3573665,36623,0.000365026659384
3573168,19449,0.00036461986378
3572381,105049,0.000364337175309
3574470,296195,0.000363909695182
3573350,148372,0.000362792730979
3572097,267306,0.000362379040534
3574219,148241,0.000361875717158
3572977,9898,0.000361441342191
3572938,138590,0.000361358604101
3572584,8499,0.00036016579665
3575780,6705,0.000356373634234
3573020,27792,0.00035615299933
3572756,40470,0.000355229090668
3572624,22739,0.000355208406146
3573219,26820,0.00035497398156
3573980,207393,0.000354911927993
3574633,159119,0.00035342264239
3574422,19531,0.000351864408378
3572078,558,0.000349837325196
3573251,120710,0.000349554636725
3572862,59,0.000349299527617
3572800,27844,0.000349299527617
3572715,21892,0.000348830678445
3572218,625,0.000348527305452
3572777,279627,0.000348416988
3573058,103329,0.000347830926535
3573256,125165,0.000346824279785
3573335,30650,0.000345583208448
3572919,9047,0.000343045907049
3573643,219442,0.000342039260299
3572567,1062,0.000338971056162
3573005,847,0.000338653893487
3572503,36616,0.00033622690954
3572351,317695,0.000334744518777
3571904,20757,0.000333448288715
3573208,55057,0.0003333103919
3572918,18158,0.000333020808588
3572641,14758,0.000332276165786
3572400,22788,0.00033094546152
3574107,113649,0.000329883656043
3573485,122589,0.000327001612607
3573166,320,0.000326063914264
3573840,146564,0.000325470957959
3574579,134813,0.000324553944138
3572794,119342,0.000323788616814
3574043,6632,0.000323733458088
3572428,16300,0.000321892535605
3575462,8188,0.000321437476115
3573517,119304,0.000320037823442
3573356,188228,0.000319886136945
3574051,141365,0.000318438220386
3573645,8751,0.000315976762235
3572835,134595,0.000315659599561
3573115,1121,0.000315252803956
3574037,140972,0.000313687675104
3571995,105482,0.000313177456888
3573239,253391,0.000313122298162
3572674,9727,0.000312784450965
3573419,121998,0.000311412377654
3574516,11233,0.000310633260648
3573481,119305,0.000310529838037
3573347,201506,0.000310488468992
3572494,3035,0.000310143726955
3573108,110411,0.000307475423581
3573054,36952,0.000306799729187
3574035,5572,0.000306137824474
3572202,1337,0.000305724134029
3576230,2368,0.000305606921736
3573758,27091,0.000303841842502
3573988,126489,0.000303800473458
3573346,164867,0.000303138568745
3573395,30002,0.000302904144159
3574378,107215,0.000302552507281
3574031,134581,0.000301173539129
3572589,8258,0.000300966693906
3573225,27384,0.000300939114543
3572177,27093,0.00030082190225
3573018,11708,0.000300008311041
3573773,255788,0.000299663569003
3574270,43165,0.000298339759578
3575266,222341,0.00029681599977
3573695,121760,0.000296767735885
3571900,23636,0.000296154095058
3571993,16957,0.000294423490027
3574221,252647,0.000293492686525
3573148,113116,0.00029326515678
3572222,6032,0.000292196456463
3573386,109826,0.000292113718374
3573062,14761,0.000291493182706
3573993,305006,0.000291293232324
3572629,2002,0.000291279442642
3573671,21593,0.000290500325636
3571974,247,0.000288080236531
3574097,16305,0.000287521754429
3572432,114455,0.000287452806022
3574739,139082,0.000286535792201
3572746,20331,0.000286046258507
3574111,164994,0.000283929542395
3573223,1334,0.000282653996854
3574047,25580,0.000281867985008
3572252,9425,0.000281674929467
3572738,9498,0.000281654244945
3572860,3812,0.000281488768766
3572705,1976,0.000280661387875
3573075,65445,0.000279268630042
3572613,30208,0.000279096259024
3572151,1381,0.00027733117979
3574210,132205,0.000276462429854
3572610,9928,0.000274352608582
3574316,30548,0.000273532122532
3574346,138858,0.000272573739667
3573362,152063,0.000272456527374
3572869,309862,0.000272339315081
3573158,10760,0.000272242787311
3573164,93832,0.000271898045273
3573624,141538,0.000271863571069
3572026,3224,0.000271049979859
3575218,152249,0.000269988174383
3574858,157446,0.000269540009734
3573142,134599,0.000269284900626
3573341,89444,0.00026850578362
3575566,100357,0.000268491993938
3572698,121346,0.000267816299544
3572967,7205,0.000267354345213
3572914,263205,0.000267023392857
3572603,75140,0.00026668554566
3573028,3772,0.000266258065533
3572186,103381,0.000266071904833
3571970,1908,0.000266037430629
3574974,109666,0.000266009851266
3572723,127254,0.000265423789801
3572802,11247,0.000265285892986
3572605,19530,0.000264520565662
3573511,76747,0.000261969474582
3573009,206336,0.000261907421015
3573655,135881,0.000261604048022
3573327,54789,0.000259907917195
3572322,1051,0.000259604544202
3572254,93834,0.000259439068024
3574014,142941,0.000259301171209
3572936,136770,0.000258211786369
3572533,1983,0.000257811885605
3572995,8036,0.000257294772548
